Report Date,00:00,00:15,00:30,00:45,01:00,01:15,01:30,01:45,02:00,02:15,02:30,02:45,03:00,03:15,03:30,03:45,04:00,04:15,04:30,04:45,05:00,05:15,05:30,05:45,06:00,06:15,06:30,06:45,07:00,07:15,07:30,07:45,08:00,08:15,08:30,08:45,09:00,09:15,09:30,09:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,Total
Fri 30 Apr 2021,1,1,1,0,0,0,1,1,1,1,1,1,0,3,0,1,1,1,1,2,2,2,5,10,14,11,5,1,8,2,2,7,4,3,5,5,8,7,7,5,12,4,8,10,12,7,11,8,4,12,12,10,11,6,6,3,5,6,11,15,12,15,5,8,6,5,5,10,6,6,6,3,5,6,4,2,5,1,3,1,4,4,0,2,1,0,1,0,3,1,0,2,2,1,1,1,441
Sat 01 May 2021,1,2,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,2,5,4,9,7,0,4,0,2,2,4,3,1,3,1,7,5,7,2,3,5,5,2,3,5,7,6,7,8,8,4,10,4,4,5,2,4,1,2,4,2,4,3,4,1,0,4,2,4,0,3,5,6,3,0,4,1,3,3,1,1,2,0,3,0,1,1,2,0,1,3,1,0,0,1,0,246
Sun 02 May 2021,1,0,1,1,0,3,1,0,3,1,0,2,0,1,0,0,2,0,2,0,0,0,0,1,0,1,1,0,2,2,1,0,4,1,1,0,0,3,6,1,0,0,0,4,0,2,0,1,4,4,3,1,3,0,3,4,3,2,1,1,1,5,3,1,3,2,1,2,3,4,5,1,5,0,3,0,1,0,2,1,2,1,2,2,1,3,1,1,1,0,1,1,0,1,1,1,140
Mon 03 May 2021,0,1,2,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,2,1,3,1,1,0,0,1,3,3,4,2,5,2,4,3,1,2,3,1,3,3,5,1,2,1,1,1,5,5,0,1,3,3,2,0,1,0,4,1,2,1,2,3,1,1,0,0,1,1,0,0,2,1,1,3,0,2,0,0,0,1,0,1,0,1,2,4,0,124
Tue 04 May 2021,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,5,8,15,8,10,5,3,4,2,2,5,7,4,4,2,6,3,5,6,12,5,10,12,17,12,7,12,7,9,7,10,6,8,9,9,5,10,5,17,12,6,9,4,8,5,3,12,10,10,7,6,4,6,1,2,3,5,2,1,1,4,0,3,0,3,1,2,3,2,4,1,1,2,1,445
Wed 05 May 2021,0,0,0,3,0,0,1,0,0,0,2,0,0,0,1,2,3,0,0,2,1,0,7,15,10,7,2,5,3,8,6,6,5,4,5,2,5,1,6,2,9,8,4,8,8,11,6,8,14,9,5,10,9,6,9,5,7,6,6,6,8,12,5,6,7,7,4,5,9,5,8,1,4,7,3,5,2,3,2,2,1,4,2,0,2,4,3,4,0,0,0,0,0,0,0,0,393
Thu 06 May 2021,1,0,1,1,3,4,2,3,1,0,1,2,0,1,0,1,1,2,2,0,2,2,6,8,9,10,6,5,1,8,1,4,2,1,5,8,7,4,5,9,15,15,7,11,6,20,9,13,17,8,8,8,9,4,5,9,8,3,7,10,8,18,8,9,6,4,5,5,8,13,7,9,2,3,3,3,4,3,1,4,2,6,3,3,4,3,1,3,1,1,3,2,0,0,0,6,482
Fri 07 May 2021,1,2,1,2,2,1,1,2,3,1,2,0,0,3,1,0,1,3,1,4,1,0,6,11,14,9,7,2,4,5,3,3,1,4,6,7,2,5,3,11,4,2,7,6,10,4,12,7,6,13,12,6,3,8,10,3,6,7,8,8,11,6,10,12,4,6,6,4,7,5,4,2,3,5,2,4,4,4,2,3,2,1,3,1,3,1,2,0,4,2,2,4,2,2,2,1,413
Sat 08 May 2021,0,1,2,1,0,1,3,1,0,1,1,1,1,1,2,2,0,4,0,2,1,1,3,8,7,3,1,3,5,3,2,5,4,2,1,1,5,2,3,2,2,3,3,2,5,3,2,4,5,2,4,8,7,8,5,6,4,2,3,0,2,2,6,4,2,1,1,1,5,4,0,3,4,1,4,0,2,5,2,1,0,4,3,1,3,2,1,0,0,1,1,1,0,1,1,1,234
Sun 09 May 2021,2,0,2,0,1,0,0,0,0,3,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,3,5,3,1,1,1,3,1,0,2,1,2,3,1,1,3,2,5,1,4,3,2,4,4,6,2,7,3,2,1,4,1,2,3,2,2,2,4,4,3,4,1,8,1,0,0,3,0,0,4,1,5,2,2,2,1,0,0,2,1,3,1,1,1,1,3,1,2,2,0,168
Mon 10 May 2021,2,2,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,2,1,2,1,3,6,7,17,8,5,3,4,3,0,3,0,4,5,3,3,5,4,8,6,7,7,2,5,6,10,8,8,13,10,11,10,7,3,4,10,5,3,16,9,12,7,2,9,5,7,3,13,12,3,6,3,5,4,2,4,0,0,1,3,4,0,0,2,2,1,2,2,1,1,2,3,0,4,2,394
Tue 11 May 2021,0,0,0,3,1,0,0,1,2,5,1,3,0,1,2,0,1,0,0,0,0,5,5,11,11,8,4,5,5,5,2,5,4,2,12,6,2,5,3,0,9,6,6,3,13,12,9,8,9,10,6,13,5,5,6,5,8,5,6,14,12,5,8,3,7,8,5,8,10,5,7,7,2,1,8,3,4,5,2,4,3,1,2,0,1,1,0,0,2,1,0,2,1,4,0,0,410
Wed 12 May 2021,1,3,0,0,0,3,0,1,0,0,0,1,1,0,0,0,1,0,2,2,2,3,7,9,12,8,5,4,4,5,2,5,5,5,5,5,4,1,7,6,5,7,10,14,4,7,6,11,11,8,8,4,11,5,5,10,6,6,10,14,12,9,8,9,2,3,5,6,4,7,8,6,5,4,3,2,2,4,3,6,4,1,1,1,1,1,1,0,2,2,2,1,2,0,3,1,412
Thu 13 May 2021,0,1,0,0,2,0,1,2,0,0,1,1,2,0,0,0,1,1,2,1,0,2,7,9,14,7,5,9,4,9,7,1,5,2,3,2,10,8,10,6,4,5,9,6,10,12,3,6,10,9,15,12,7,9,4,9,10,6,7,13,16,13,9,7,6,9,7,4,7,8,6,7,3,5,4,1,4,1,1,1,5,1,2,3,3,1,0,1,4,1,2,2,1,0,2,0,448
Fri 14 May 2021,3,0,1,0,0,2,0,1,1,2,0,1,2,1,1,0,1,1,0,3,0,1,4,12,15,9,2,7,2,7,5,6,7,5,8,4,6,10,7,6,14,7,11,3,15,7,3,6,7,6,9,5,6,11,9,5,4,2,6,7,11,14,10,8,7,5,3,6,8,5,3,4,2,7,5,1,6,3,2,1,1,2,4,0,5,6,1,2,0,4,1,3,0,1,0,4,431
Sat 15 May 2021,0,1,0,0,4,1,0,1,1,3,0,0,1,1,0,1,2,1,0,1,1,1,3,9,6,3,7,4,3,3,4,0,3,4,3,1,4,5,5,4,6,7,4,2,4,2,4,2,9,9,3,9,5,3,0,1,1,3,2,4,0,5,3,2,2,2,3,6,5,1,1,1,3,2,1,3,5,1,1,5,0,1,4,3,0,1,2,2,3,1,3,1,0,0,1,0,245
Sun 16 May 2021,1,1,0,2,0,0,0,3,1,0,2,1,0,1,0,1,2,0,2,1,0,1,1,2,2,2,1,2,1,3,0,0,0,1,1,2,1,5,2,1,0,2,2,2,1,2,3,1,6,1,3,3,3,2,7,4,1,3,1,2,2,1,1,4,2,1,3,2,1,5,1,3,1,4,5,2,1,2,2,3,4,1,0,5,4,1,1,4,2,0,0,0,0,0,1,0,164
Mon 17 May 2021,2,0,2,1,1,1,1,0,0,0,0,1,3,0,0,0,0,1,0,0,0,1,6,7,11,9,3,7,5,2,2,5,2,4,3,7,4,5,6,7,5,5,5,6,7,8,5,9,7,10,12,9,10,3,4,4,11,4,14,10,14,9,11,5,13,3,4,6,2,6,5,2,4,2,6,4,6,8,7,3,3,4,3,2,5,1,2,1,1,2,5,3,2,7,1,4,423
Tue 18 May 2021,4,3,7,3,3,2,0,2,2,2,2,1,1,1,0,1,3,1,0,2,0,1,7,7,14,6,7,2,3,3,5,5,5,0,7,2,2,9,4,3,6,4,2,8,4,7,9,8,9,8,9,6,7,2,4,6,4,7,9,12,9,11,4,6,1,4,8,5,5,4,6,4,3,3,2,3,1,4,2,6,3,1,5,1,3,3,2,1,4,1,2,4,1,2,1,4,392
Wed 19 May 2021,0,1,0,0,0,2,1,0,0,1,0,4,1,1,0,0,1,3,0,3,0,0,8,8,16,10,4,5,6,5,3,6,5,2,3,4,3,3,5,8,6,6,7,9,3,10,8,10,9,9,4,12,5,11,5,5,8,10,17,14,12,15,8,11,7,3,3,6,6,2,8,0,3,1,4,3,3,7,3,2,4,4,1,3,4,2,2,5,0,2,3,1,6,3,2,3,442
Thu 20 May 2021,0,2,3,2,3,3,2,1,1,1,0,0,0,1,0,1,0,0,1,2,2,3,5,9,13,12,4,4,8,4,6,5,2,6,2,4,5,7,5,7,5,5,9,7,5,5,8,4,9,5,3,12,10,7,8,5,4,8,8,11,12,17,3,9,5,13,7,3,4,6,9,10,1,4,7,2,3,2,2,2,2,1,2,7,5,2,1,0,0,2,0,1,4,3,1,2,428
Fri 21 May 2021,3,1,0,0,1,5,2,2,1,0,0,2,1,0,0,0,1,3,0,2,2,1,4,7,15,9,4,12,6,2,8,3,1,4,3,3,4,5,6,8,5,7,8,5,7,7,6,11,3,13,5,8,4,7,8,8,4,7,6,15,11,15,10,2,5,6,2,4,4,2,8,4,5,4,2,4,5,4,4,3,2,2,2,0,1,4,1,1,3,0,0,1,2,2,0,2,402
Sat 22 May 2021,0,1,1,2,0,1,0,1,1,0,0,0,2,0,0,0,1,2,3,2,0,1,4,6,5,4,2,3,3,4,3,3,3,7,4,2,1,3,1,4,1,0,2,4,2,11,2,4,4,3,7,6,3,8,8,4,1,1,6,7,1,3,0,1,1,1,1,2,2,2,1,1,5,3,1,2,3,1,3,3,4,0,3,1,0,0,1,2,5,2,1,0,0,1,1,0,222
Sun 23 May 2021,2,0,1,2,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2,0,0,0,1,3,4,2,4,1,1,2,1,2,3,1,4,2,1,0,5,6,3,1,2,0,10,2,2,5,4,4,5,1,3,2,3,0,1,4,2,6,3,1,3,2,1,0,3,1,2,1,3,3,1,3,1,1,2,1,3,0,0,0,0,1,2,1,3,1,1,1,3,2,0,164
Mon 24 May 2021,1,1,0,0,0,1,1,0,1,2,0,0,0,1,1,1,1,0,0,0,0,3,3,10,8,11,2,11,8,1,0,5,2,4,6,4,3,7,8,6,5,8,6,5,10,8,5,9,12,12,11,10,8,11,9,5,8,6,7,16,9,15,9,2,5,3,5,4,5,12,5,1,6,8,0,3,1,1,1,1,4,1,2,3,4,0,1,2,0,2,3,2,1,0,2,0,407
Tue 25 May 2021,1,0,1,0,0,2,0,0,0,2,2,0,0,1,1,2,0,0,1,2,1,2,7,9,12,14,3,6,3,4,4,5,5,2,4,5,0,5,4,8,7,5,5,4,7,6,3,10,11,8,6,7,8,6,5,8,2,10,7,15,9,5,8,12,5,1,6,3,12,6,4,8,7,4,10,7,2,6,4,1,0,2,5,5,3,1,2,3,1,1,1,0,3,5,0,2,412
Wed 26 May 2021,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,0,0,1,5,7,12,16,7,2,10,6,0,1,4,4,4,5,3,5,12,7,5,7,6,3,5,12,5,11,1,8,6,3,2,3,11,7,7,7,8,9,10,14,3,4,5,7,1,4,4,7,1,7,4,4,9,8,8,6,4,7,4,3,4,3,2,7,2,3,2,1,2,1,3,1,2,2,410
Thu 27 May 2021,1,1,0,0,3,4,2,0,0,1,0,0,0,1,5,0,1,0,1,0,1,2,3,13,12,10,2,7,8,4,4,6,2,4,3,7,6,8,6,10,4,13,6,9,5,12,8,7,12,7,10,11,7,6,6,6,4,5,10,21,10,8,5,4,7,1,8,5,7,14,3,8,2,8,3,3,2,6,3,2,5,8,3,7,2,4,4,1,1,2,2,2,0,0,0,1,458
Fri 28 May 2021,1,2,2,1,1,1,2,2,1,0,0,2,0,0,0,2,1,0,0,1,0,2,6,8,11,10,5,6,9,6,4,3,2,3,1,2,4,1,11,9,6,8,4,9,5,4,5,13,2,2,5,7,9,3,3,10,5,8,8,10,10,15,4,17,3,5,6,6,3,10,3,7,4,3,4,4,3,3,3,2,4,4,4,3,4,2,1,1,0,3,2,2,1,2,2,4,402
Sat 29 May 2021,1,0,3,1,0,0,0,1,0,0,1,1,0,1,0,1,2,0,0,1,1,0,1,8,3,5,1,3,2,4,1,4,4,0,3,2,2,4,5,5,1,2,2,5,1,2,2,1,4,4,10,5,4,5,0,5,4,3,2,4,4,0,2,3,1,3,1,1,4,3,1,1,5,2,3,4,1,1,4,0,0,2,2,1,1,0,4,1,1,0,0,0,1,2,3,2,201
Sun 30 May 2021,1,3,0,1,1,1,0,1,3,3,0,1,0,0,0,0,1,0,0,1,0,1,0,2,1,2,3,0,1,3,1,2,1,1,0,3,3,2,2,1,4,3,3,1,2,6,3,3,2,7,3,3,3,3,1,1,2,2,2,1,7,3,4,2,5,3,1,0,1,3,1,2,0,0,3,1,1,5,78,47,29,19,17,4,2,2,0,0,3,0,0,2,3,0,0,3,352
Mon 31 May 2021,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,3,0,1,1,1,2,3,0,1,1,1,1,1,3,3,2,3,4,3,5,4,5,6,4,4,2,3,4,3,4,7,3,1,3,2,5,1,7,0,1,5,1,4,5,1,2,4,0,1,3,0,2,2,2,4,0,2,2,1,3,2,1,1,3,1,3,1,0,2,175
Tue 01 Jun 2021,2,1,0,2,0,0,1,0,0,2,2,1,1,1,0,0,0,0,2,0,0,3,3,5,9,2,5,4,6,3,5,1,5,1,5,6,3,4,8,5,7,7,2,6,10,13,12,12,4,8,4,5,7,10,13,9,9,7,10,13,8,9,8,5,4,4,9,5,5,7,7,7,4,1,1,2,4,4,6,2,1,4,1,5,3,6,5,0,0,2,1,2,0,3,0,1,402
Wed 02 Jun 2021,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,2,4,1,1,1,2,7,6,7,3,8,6,4,5,8,4,8,6,4,4,8,5,6,11,3,8,4,6,7,7,4,5,8,9,5,7,17,7,10,4,9,14,9,9,11,12,15,6,5,5,4,8,6,5,6,4,3,5,4,7,6,0,6,2,3,2,3,1,4,2,2,2,2,4,0,0,0,0,0,2,425
Thu 03 Jun 2021,0,0,0,0,0,0,0,0,0,0,1,0,3,2,0,0,0,2,0,3,1,0,5,10,6,5,6,8,4,3,6,5,7,3,3,8,8,4,6,5,12,5,8,8,5,7,5,6,6,9,8,6,5,8,4,11,4,7,8,10,14,10,12,11,3,7,4,5,6,4,6,1,6,8,7,4,2,2,4,3,2,5,3,4,2,2,1,2,2,0,0,0,0,0,0,0,398
Fri 04 Jun 2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,0,1,3,5,5,9,8,3,7,6,3,5,4,3,3,5,5,4,4,7,7,3,1,4,4,5,1,5,5,11,3,8,9,6,3,6,7,7,4,5,8,15,8,9,8,11,2,5,9,6,9,5,4,3,5,3,1,4,4,1,3,2,3,2,0,4,1,0,3,0,2,2,2,0,0,0,0,345
Sat 05 Jun 2021,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,4,0,1,1,3,5,5,5,9,6,3,1,2,1,1,2,0,4,3,4,3,5,6,3,5,1,3,4,4,2,5,6,7,5,11,3,4,4,6,1,1,4,3,0,1,1,2,9,1,1,3,5,1,1,0,2,0,3,4,1,0,1,5,3,4,2,0,1,2,0,0,5,5,0,0,4,2,1,231
Sun 06 Jun 2021,2,0,5,2,1,3,1,2,1,1,1,1,1,0,2,0,1,0,0,0,0,2,1,0,1,2,0,3,1,3,0,1,2,1,2,1,0,2,1,2,3,2,3,2,7,2,3,1,1,3,1,2,4,1,4,4,0,1,0,3,4,3,0,4,4,0,1,4,6,1,1,1,3,0,1,2,1,0,3,3,3,1,3,0,0,2,3,2,4,1,1,0,2,2,1,1,164
Mon 07 Jun 2021,1,0,0,0,1,0,3,0,1,0,1,2,1,0,0,0,0,1,1,1,1,1,9,6,15,8,5,3,5,1,3,3,7,4,1,2,2,4,2,3,6,5,10,8,8,10,6,8,13,9,10,6,7,6,5,3,8,4,8,14,14,11,8,3,5,4,10,3,9,8,9,7,5,3,3,8,5,1,5,3,0,4,1,7,5,5,2,2,1,3,0,3,0,0,0,1,410
Tue 08 Jun 2021,0,1,0,5,0,1,0,0,0,0,0,0,0,5,4,1,0,0,1,2,0,0,7,8,19,6,6,4,2,5,3,3,5,2,7,5,8,4,8,3,3,5,8,3,2,6,3,5,5,6,11,12,7,1,1,5,5,6,13,8,15,11,9,4,8,4,3,8,4,9,9,4,3,2,7,2,6,0,2,1,4,0,1,1,2,4,0,2,4,1,0,0,2,1,1,1,375
Wed 09 Jun 2021,1,1,1,0,0,1,1,1,1,3,1,3,2,1,1,0,0,1,3,0,1,1,10,5,15,6,8,3,4,2,5,3,4,5,2,4,5,4,7,5,7,4,13,7,8,7,9,13,8,9,1,6,9,8,1,3,4,5,9,15,15,13,10,12,12,6,6,6,6,10,8,7,2,6,3,3,8,4,2,2,2,1,3,2,3,5,1,1,2,2,3,2,0,3,0,1,439
Thu 10 Jun 2021,3,1,1,2,0,3,5,1,0,2,3,4,2,0,2,0,3,4,3,0,0,1,6,9,11,11,7,10,2,2,3,3,4,1,5,5,6,6,8,7,3,8,7,9,6,5,7,11,7,2,4,7,5,5,6,13,4,9,16,13,15,12,3,3,8,6,2,5,6,14,4,3,4,2,3,3,3,7,5,3,2,1,3,2,3,0,2,2,2,2,1,5,1,0,0,1,431
Fri 11 Jun 2021,0,2,0,2,0,1,1,0,1,1,1,7,1,2,3,1,0,0,0,1,1,4,3,10,16,7,4,8,8,4,4,13,7,5,4,3,8,8,8,5,5,7,5,10,3,10,4,6,9,6,8,11,10,16,10,2,5,6,8,10,14,8,14,6,2,9,5,6,6,5,10,5,1,5,3,4,2,5,2,5,3,1,3,3,4,3,1,1,3,2,3,1,2,0,1,1,454
Sat 12 Jun 2021,3,2,2,0,3,0,0,0,1,0,0,2,0,0,1,3,0,0,1,0,2,0,4,7,7,6,1,5,3,1,4,0,4,6,3,6,1,2,5,4,5,1,5,7,8,5,7,4,4,14,2,5,2,8,3,6,2,1,1,3,3,3,2,2,7,0,3,1,5,2,2,1,6,7,0,2,2,3,2,2,3,4,1,3,1,3,3,1,1,1,3,1,1,1,4,3,271
Sun 13 Jun 2021,2,1,3,1,1,1,0,1,0,0,1,1,2,2,2,1,0,1,0,0,0,1,1,1,0,1,1,3,3,0,0,1,2,2,1,4,1,3,4,4,5,4,2,2,6,5,4,4,2,1,3,2,2,2,5,4,1,1,3,2,4,3,3,2,3,3,0,1,2,3,1,3,2,0,3,0,0,0,1,3,4,1,0,1,2,2,1,0,1,0,0,2,0,1,3,1,169
Mon 14 Jun 2021,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,8,8,13,5,5,2,6,4,1,1,4,4,2,3,5,1,3,4,10,6,5,3,6,8,10,8,7,6,4,5,15,9,5,7,9,6,12,15,8,6,10,8,5,5,9,7,12,10,5,5,5,1,6,4,4,1,2,1,0,0,2,2,4,2,3,3,2,2,1,0,0,3,1,2,389
Tue 15 Jun 2021,1,1,0,0,4,0,5,1,0,0,2,1,2,1,3,2,1,0,0,0,0,0,5,10,10,8,5,8,4,6,3,5,2,6,1,1,3,6,4,4,3,3,7,2,6,7,7,8,6,4,3,6,14,0,4,8,7,9,12,14,11,10,6,10,10,9,6,2,6,8,4,6,6,5,2,1,9,6,4,1,3,0,2,1,2,3,3,1,2,0,4,1,3,1,2,2,397
Wed 16 Jun 2021,0,0,0,2,1,3,0,3,3,1,3,1,0,1,1,1,1,0,3,1,2,1,6,10,12,7,5,3,6,6,5,3,2,5,5,2,5,5,5,6,3,3,4,12,8,6,11,5,9,5,11,8,12,6,9,5,11,11,15,11,13,9,8,6,7,3,7,5,6,7,6,3,10,10,2,6,5,3,2,1,2,4,4,0,4,1,0,1,1,0,1,1,2,2,0,0,433
Thu 17 Jun 2021,1,0,0,1,0,1,2,1,2,3,0,0,1,1,1,0,0,1,0,2,0,0,7,6,12,8,6,5,4,3,6,1,1,0,3,0,2,8,9,7,6,5,8,5,11,9,4,10,10,4,4,10,6,3,12,8,8,12,6,15,14,10,11,5,6,10,5,7,8,10,7,5,4,3,8,5,6,6,7,1,2,1,2,4,3,1,1,5,2,3,1,0,0,1,1,0,426
Fri 18 Jun 2021,0,2,0,2,1,1,0,0,0,1,2,1,0,1,0,1,0,0,2,1,0,4,3,7,15,9,8,1,5,2,0,1,4,2,2,2,1,4,8,4,10,8,5,9,7,5,11,4,6,2,11,12,6,8,8,8,2,9,10,9,10,14,8,13,5,3,8,7,6,10,6,6,5,2,1,3,2,2,2,2,0,0,2,3,3,1,0,3,3,3,0,1,0,1,1,1,384
Sat 19 Jun 2021,1,2,0,0,0,3,2,0,1,0,0,0,1,2,0,2,2,2,1,1,0,1,3,6,6,3,2,3,1,4,2,2,1,1,2,3,2,3,2,3,3,2,9,3,4,3,4,5,5,4,7,8,4,6,4,6,3,6,2,0,5,3,1,3,3,6,5,2,3,6,4,0,4,0,0,0,1,5,1,2,5,2,2,2,3,1,0,3,3,2,2,2,0,1,0,3,243
Sun 20 Jun 2021,0,0,3,3,1,0,1,1,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,1,0,2,3,2,2,1,0,0,0,0,3,0,4,4,4,5,2,2,2,3,1,3,5,4,3,3,2,0,0,1,1,2,3,2,1,4,1,2,3,2,4,4,2,3,1,2,0,1,0,1,0,2,7,6,1,2,1,2,1,4,2,4,0,0,0,1,2,1,2,1,154
Mon 21 Jun 2021,0,0,0,0,0,2,0,1,0,2,0,1,0,0,0,0,0,0,1,3,2,2,4,7,12,10,1,8,9,2,6,8,3,2,2,3,5,6,3,6,8,5,9,10,9,6,5,12,7,10,14,7,8,4,10,9,2,8,11,10,9,9,13,4,9,5,7,6,9,3,4,3,7,3,5,2,4,0,5,2,1,2,4,2,3,2,2,3,4,1,0,0,2,1,1,1,413
Tue 22 Jun 2021,2,2,1,1,1,1,0,1,0,0,1,5,1,0,0,1,0,1,2,0,1,0,3,16,11,9,2,2,6,4,6,4,0,4,3,4,7,2,10,0,4,6,9,3,10,9,8,9,7,4,11,8,5,8,7,9,6,8,18,22,14,2,7,3,2,8,6,7,13,7,5,5,5,3,2,2,2,0,0,1,1,2,1,5,2,4,3,2,1,1,2,1,0,1,2,1,408
Wed 23 Jun 2021,1,2,1,0,0,0,0,1,0,0,2,2,0,3,1,1,0,1,0,0,3,0,6,6,12,8,5,7,5,4,3,3,3,2,7,5,4,7,9,8,6,4,3,8,9,9,8,11,8,7,10,6,9,11,6,8,8,6,8,13,14,11,8,10,12,5,2,4,7,8,2,8,3,4,6,4,3,2,6,2,1,3,2,4,10,1,3,2,3,1,3,1,0,1,1,1,438
Thu 24 Jun 2021,2,0,0,4,0,0,2,2,1,1,3,0,0,1,2,0,0,0,2,1,1,0,5,11,13,13,5,5,6,2,4,6,3,1,4,3,3,5,6,1,6,4,5,7,3,8,10,11,16,6,10,9,8,9,11,5,8,6,6,14,7,12,10,6,7,9,8,8,9,10,7,4,5,1,6,4,7,4,6,3,4,3,2,6,0,5,2,2,2,1,2,1,2,4,2,0,451
Fri 25 Jun 2021,0,2,0,3,0,0,0,0,0,1,2,0,0,0,1,1,1,1,2,0,0,1,4,13,12,12,5,8,4,2,2,2,5,6,5,2,5,8,5,11,5,4,7,10,3,8,14,11,5,10,8,4,8,6,7,9,1,5,10,10,11,9,11,5,5,2,2,4,9,1,4,6,2,1,5,3,2,5,5,4,5,8,3,4,7,1,12,1,14,0,2,8,0,1,3,10,446
Sat 26 Jun 2021,2,0,1,9,1,2,1,1,2,1,0,4,0,1,0,1,2,0,1,3,1,1,4,4,10,6,2,1,2,2,4,1,2,4,7,2,2,3,2,1,9,5,4,2,4,3,8,1,5,2,7,3,1,4,11,7,1,6,4,6,2,5,2,7,2,4,4,1,2,5,2,3,2,4,3,2,3,4,1,0,4,4,1,1,2,2,5,2,2,1,0,2,0,0,3,1,274
Sun 27 Jun 2021,0,1,0,2,0,1,1,0,0,1,3,2,0,1,0,1,0,0,1,0,1,0,1,0,2,0,3,4,2,7,1,0,3,4,3,0,1,2,3,1,2,0,5,6,2,5,1,3,4,4,4,0,1,3,3,3,7,2,3,2,5,4,5,1,2,5,4,7,1,2,2,1,1,3,1,3,1,3,3,4,2,2,3,1,2,2,0,1,0,1,1,0,1,0,3,0,189
Mon 28 Jun 2021,0,1,0,1,0,1,1,1,1,2,1,0,0,1,1,2,0,0,0,1,0,2,6,10,9,10,5,2,1,3,1,0,6,1,10,2,5,7,4,7,8,9,7,10,12,6,5,8,9,14,4,4,12,6,12,11,2,9,8,9,13,13,12,10,9,13,11,12,9,5,8,4,8,4,4,2,5,6,4,3,5,4,0,1,3,2,6,1,0,2,0,1,2,1,2,1,456
Tue 29 Jun 2021,1,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,2,1,1,3,1,2,3,11,15,11,1,2,5,6,3,2,4,7,2,4,2,8,3,5,3,16,6,6,6,6,16,13,5,12,10,7,10,7,7,7,7,4,8,22,9,9,8,5,11,7,6,5,8,10,5,4,3,3,4,3,8,1,3,2,0,7,4,1,4,5,3,2,0,0,2,0,7,2,1,1,442
